show_id,type,title,release_year,rating,duration,listed_in,duration_int,duration_type,genres,platform
s2270,Movie,Budhia Singh: Born to Run,2016,TV-MA,95 min,"Dramas, Independent Movies, International Movies",95,min,['Drama'],Netflix
s2271,Movie,Chashme Baddoor,2013,TV-14,121 min,"Comedies, International Movies, Music & Musicals",121,min,['Comedy'],Netflix
s2272,Movie,Dharam Sankat Mein,2015,TV-PG,127 min,"Comedies, Dramas, International Movies",127,min,['Comedy'],Netflix
s2273,Movie,Drishyam,2015,TV-14,162 min,"Dramas, International Movies, Thrillers",162,min,['Drama'],Netflix
s2274,Movie,Gabbar Is Back,2015,TV-14,128 min,"Action & Adventure, Dramas, International Movies",128,min,['Action/Thriller'],Netflix
s2275,Movie,Gollu Aur Pappu,2014,TV-14,112 min,"Action & Adventure, Comedies, International Movies",112,min,['Action/Thriller'],Netflix
s2276,TV Show,Hook,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s2277,Movie,Inkaar,2013,TV-MA,125 min,"Dramas, International Movies, Romantic Movies",125,min,['Drama'],Netflix
s2278,Movie,Madras Café,2013,TV-14,128 min,"Dramas, International Movies, Thrillers",128,min,['Drama'],Netflix
s2279,Movie,Mary Kom,2014,TV-PG,120 min,"Dramas, International Movies, Sports Movies",120,min,['Drama'],Netflix
s2280,Movie,Michael,2011,TV-MA,86 min,"Dramas, Independent Movies, International Movies",86,min,['Drama'],Netflix
s2281,Movie,Mumbai Delhi Mumbai,2014,TV-MA,107 min,"Comedies, International Movies, Romantic Movies",107,min,['Comedy'],Netflix
s2282,Movie,Oh My God,2012,TV-PG,129 min,"Comedies, Dramas, International Movies",129,min,['Comedy'],Netflix
s2283,Movie,One by Two,2014,TV-14,135 min,"Comedies, Dramas, International Movies",135,min,['Comedy'],Netflix
s2284,Movie,Only,2019,TV-MA,97 min,"Dramas, Independent Movies, Romantic Movies",97,min,['Drama'],Netflix
s2285,Movie,Penalty,2019,TV-14,125 min,"Dramas, Independent Movies, International Movies",125,min,['Drama'],Netflix
s2286,Movie,Players,2012,TV-14,162 min,"Action & Adventure, International Movies",162,min,['Action/Thriller'],Netflix
s2287,Movie,Pyaar Ka Punchnama 2,2015,TV-MA,136 min,"Comedies, Dramas, International Movies",136,min,['Comedy'],Netflix
s2288,Movie,Queen,2014,TV-MA,138 min,"Comedies, Dramas, International Movies",138,min,['Comedy'],Netflix
s2289,Movie,Shaitan,2011,TV-MA,126 min,"Action & Adventure, Dramas, Independent Movies",126,min,['Action/Thriller'],Netflix
s2290,Movie,Special 26,2013,TV-PG,137 min,"Dramas, International Movies, Thrillers",137,min,['Drama'],Netflix
s2291,Movie,Tanu Weds Manu,2011,TV-14,114 min,"Comedies, Dramas, International Movies",114,min,['Comedy'],Netflix
s2292,Movie,What the Fish,2013,TV-14,96 min,"Comedies, International Movies",96,min,['Comedy'],Netflix
s2293,TV Show,Little Singham,2020,TV-Y7,2 Seasons,"Kids' TV, TV Comedies",2,season,"['""Kids TV""']",Netflix
s2294,TV Show,Cable Girls,2019,TV-MA,6 Seasons,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",6,season,['International'],Netflix
s2295,Movie,Desperados,2020,TV-MA,107 min,"Comedies, Romantic Movies",107,min,['Comedy'],Netflix
s2296,Movie,Hunter in the Blue Side of Manchester,2020,TV-MA,89 min,"Dramas, International Movies",89,min,['Drama'],Netflix
s2297,Movie,I Am Not Your Negro,2017,PG-13,94 min,Documentaries,94,min,['Documentary'],Netflix
s2298,TV Show,JU-ON: Origins,2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries",1,season,['International'],Netflix
s2299,TV Show,Southern Survival,2020,TV-PG,1 Season,Reality TV,1,season,['Reality'],Netflix
s2300,TV Show,The Baby-Sitters Club,2020,TV-G,1 Season,"Kids' TV, TV Dramas",1,season,"['""Kids TV""']",Netflix
s2301,Movie,The Perfect Picture: Ten Years Later,2019,TV-MA,148 min,"Comedies, Dramas, International Movies",148,min,['Comedy'],Netflix
s2302,TV Show,Supermarket Sweep,1993,TV-G,1 Season,Reality TV,1,season,['Reality'],Netflix
s2303,Movie,Thiago Ventura: POKAS,2020,TV-MA,82 min,Stand-Up Comedy,82,min,['Comedy'],Netflix
s2304,TV Show,Warrior Nun,2020,TV-MA,1 Season,"TV Action & Adventure, TV Mysteries, TV Sci-Fi & Fantasy",1,season,['Action/Thriller'],Netflix
s2305,Movie,#AnneFrank - Parallel Stories,2019,TV-14,95 min,"Documentaries, International Movies",95,min,['Documentary'],Netflix
s2306,TV Show,21 Again,2019,TV-MA,1 Season,"British TV Shows, Reality TV",1,season,['International'],Netflix
s2307,TV Show,A Touch of Green,2016,TV-MA,1 Season,"International TV Shows, TV Dramas",1,season,['International'],Netflix
s2308,TV Show,Abby Hatcher,2019,TV-Y,1 Season,Kids' TV,1,season,"['""Kids TV""']",Netflix
s2309,Movie,Adú,2020,TV-MA,120 min,"Dramas, International Movies",120,min,['Drama'],Netflix
s2310,Movie,Ali Baba ve 7 Cüceler,2015,TV-MA,115 min,"Action & Adventure, Comedies, International Movies",115,min,['Action/Thriller'],Netflix
s2311,Movie,David Foster: Off the Record,2019,TV-MA,107 min,"Documentaries, Music & Musicals",107,min,['Documentary'],Netflix
s2312,Movie,Double Jeopardy,1999,R,105 min,Thrillers,105,min,['Action/Thriller'],Netflix
s2313,Movie,Pek Yakında,2014,TV-MA,134 min,"Comedies, International Movies",134,min,['Comedy'],Netflix
s2314,TV Show,Say I Do,2020,TV-14,1 Season,"Reality TV, Romantic TV Shows",1,season,['Reality'],Netflix
s2315,Movie,Stardust,2007,PG-13,128 min,"Action & Adventure, International Movies, Romantic Movies",128,min,['Action/Thriller'],Netflix
s2316,Movie,The F**k-It List,2019,TV-MA,103 min,Comedies,103,min,['Comedy'],Netflix
s2317,Movie,The Silence of Others,2019,TV-14,96 min,"Documentaries, International Movies",96,min,['Documentary'],Netflix
s2318,Movie,Total Recall,1990,R,114 min,"Action & Adventure, Sci-Fi & Fantasy",114,min,['Action/Thriller'],Netflix
s2319,TV Show,Trotro,2004,TV-Y,1 Season,Kids' TV,1,season,"['""Kids TV""']",Netflix
s2320,Movie,Under the Riccione Sun,2020,TV-MA,102 min,"Comedies, International Movies, Romantic Movies",102,min,['Comedy'],Netflix
s2321,TV Show,BNA,2020,TV-14,1 Season,"Anime Series, International TV Shows",1,season,['Sci-Fi/Fantasy'],Netflix
s2322,Movie,George Lopez: We'll Do It For Half,2020,TV-MA,52 min,Stand-Up Comedy,52,min,['Comedy'],Netflix
s2323,TV Show,Homemade,2020,TV-MA,1 Season,"International TV Shows, TV Dramas",1,season,['International'],Netflix
s2324,Movie,The Mirror Boy,2011,TV-14,86 min,"Action & Adventure, Dramas, International Movies",86,min,['Action/Thriller'],Netflix
s2325,Movie,#FriendButMarried 2,2020,TV-G,104 min,"Dramas, International Movies, Romantic Movies",104,min,['Drama'],Netflix
s2326,Movie,Skin,2019,TV-MA,76 min,"Documentaries, International Movies",76,min,['Documentary'],Netflix
s2327,Movie,Thackeray (Marathi),2019,TV-14,135 min,"Dramas, International Movies",135,min,['Drama'],Netflix
s2328,TV Show,Dark,2020,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",3,season,['Action/Thriller'],Netflix
s2329,Movie,Ride Like a Girl,2020,PG,99 min,"Children & Family Movies, Dramas, Independent Movies",99,min,['Kids'],Netflix
s2330,TV Show,All For Love,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",1,season,['International'],Netflix
s2331,Movie,Eurovision Song Contest: The Story of Fire Saga,2020,PG-13,124 min,"Comedies, Music & Musicals, Romantic Movies",124,min,['Comedy'],Netflix
s2332,TV Show,Home Game,2020,TV-MA,1 Season,Docuseries,1,season,['Documentary'],Netflix
s2333,Movie,Kasanova,2019,TV-14,117 min,"Comedies, International Movies, Romantic Movies",117,min,['Comedy'],Netflix
s2334,Movie,Ordinary People,2016,TV-MA,107 min,"Dramas, Independent Movies, International Movies",107,min,['Drama'],Netflix
s2335,Movie,Seven (Tamil),2019,TV-MA,111 min,"Dramas, International Movies, Romantic Movies",111,min,['Drama'],Netflix
s2336,Movie,Seven (Telugu),2019,TV-14,116 min,"Dramas, International Movies, Romantic Movies",116,min,['Drama'],Netflix
s2337,Movie,Thackeray (Hindi),2019,TV-14,135 min,"Dramas, International Movies",135,min,['Drama'],Netflix
s2338,TV Show,Twogether,2020,TV-G,1 Season,"International TV Shows, Korean TV Shows, Reality TV",1,season,['International'],Netflix
s2339,Movie,Krishna and His Leela,2020,TV-MA,126 min,"International Movies, Romantic Movies",126,min,['International'],Netflix
s2340,Movie,Prem Ratan Dhan Payo,2015,TV-14,164 min,"Action & Adventure, Dramas, International Movies",164,min,['Action/Thriller'],Netflix
s2341,Movie,Vivah,2006,TV-14,166 min,"Dramas, International Movies, Romantic Movies",166,min,['Drama'],Netflix
s2342,Movie,Athlete A,2020,PG-13,104 min,"Documentaries, Sports Movies",104,min,['Documentary'],Netflix
s2343,Movie,Bulbbul,2020,TV-MA,94 min,"Horror Movies, International Movies",94,min,['Horror'],Netflix
s2344,TV Show,Crazy Delicious,2020,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV",1,season,['International'],Netflix
s2345,Movie,Nobody Knows I'm Here,2020,TV-MA,92 min,"Dramas, Independent Movies, International Movies",92,min,['Drama'],Netflix
s2346,Movie,Eric Andre: Legalize Everything,2020,TV-MA,52 min,Stand-Up Comedy,52,min,['Comedy'],Netflix
s2347,TV Show,"Roswell, New Mexico",2020,TV-14,2 Seasons,"Classic & Cult TV, TV Dramas, TV Sci-Fi & Fantasy",2,season,['Drama'],Netflix
s2348,Movie,Kappela,2020,TV-14,112 min,"Dramas, Independent Movies, International Movies",112,min,['Drama'],Netflix
s2349,Movie,The Royal Hibiscus Hotel,2017,TV-PG,90 min,"Comedies, International Movies, Romantic Movies",90,min,['Comedy'],Netflix
s2350,TV Show,It's Okay to Not Be Okay,2020,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1,season,['International'],Netflix
s2351,Movie,Woodshock,2017,R,101 min,"Dramas, Independent Movies, Thrillers",101,min,['Drama'],Netflix
s2352,Movie,Elevator Baby,2019,TV-MA,84 min,"Dramas, International Movies",84,min,['Drama'],Netflix
s2353,TV Show,Babies,2020,TV-14,2 Seasons,"Docuseries, Science & Nature TV",2,season,['Documentary'],Netflix
s2354,Movie,Chaman Bahaar,2020,TV-MA,112 min,"Comedies, Dramas, International Movies",112,min,['Comedy'],Netflix
s2355,Movie,Destiny,1997,TV-14,136 min,"Dramas, International Movies",136,min,['Drama'],Netflix
s2356,Movie,Disclosure,2020,TV-MA,108 min,"Documentaries, LGBTQ Movies",108,min,['Documentary'],Netflix
s2357,Movie,Feel the Beat,2020,TV-G,110 min,"Children & Family Movies, Comedies, Dramas",110,min,['Kids'],Netflix
s2358,TV Show,Floor Is Lava,2020,TV-PG,1 Season,Reality TV,1,season,['Reality'],Netflix
s2359,Movie,Lost Bullet,2020,TV-MA,93 min,"Action & Adventure, Dramas, International Movies",93,min,['Action/Thriller'],Netflix
s2360,TV Show,Most Beautiful Thing,2020,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",2,season,['International'],Netflix
s2361,Movie,One-Way to Tomorrow,2020,TV-MA,90 min,"Dramas, International Movies, Romantic Movies",90,min,['Drama'],Netflix
s2362,Movie,The Emigrant,1994,TV-14,130 min,"Dramas, International Movies",130,min,['Drama'],Netflix
s2363,TV Show,The Politician,2020,TV-MA,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",2,season,['Comedy'],Netflix
s2364,Movie,Wasp Network,2020,TV-MA,128 min,"Dramas, International Movies, Thrillers",128,min,['Drama'],Netflix
s2365,Movie,A Whisker Away,2020,TV-PG,104 min,"Anime Features, Children & Family Movies, International Movies",104,min,['Sci-Fi/Fantasy'],Netflix
s2366,Movie,Alexandria ... Why?,1979,TV-MA,131 min,"Classic Movies, Dramas, International Movies",131,min,['Drama'],Netflix
s2367,Movie,Alexandria: Again and Forever,1989,TV-MA,109 min,"Classic Movies, Dramas, International Movies",109,min,['Drama'],Netflix
s2368,Movie,An Egyptian Story,1982,TV-MA,129 min,"Classic Movies, Dramas, Independent Movies",129,min,['Drama'],Netflix
s2369,Movie,Cairo Station,1958,TV-14,73 min,"Classic Movies, Dramas, International Movies",73,min,['Drama'],Netflix
s2370,Movie,Dark Waters,1956,TV-14,104 min,"Classic Movies, Dramas, International Movies",104,min,['Drama'],Netflix
s2371,Movie,El límite infinito,2020,TV-PG,48 min,"Documentaries, International Movies, Sports Movies",48,min,['Documentary'],Netflix
s2372,Movie,Lola Igna,2019,TV-14,114 min,"Comedies, International Movies",114,min,['Comedy'],Netflix
s2373,Movie,One Take,2020,TV-G,86 min,"Documentaries, International Movies, Music & Musicals",86,min,['Documentary'],Netflix
s2374,Movie,Saladin,1963,TV-MA,194 min,"Action & Adventure, Classic Movies, Dramas",194,min,['Action/Thriller'],Netflix
s2375,Movie,Stray Bullet,2010,TV-MA,76 min,"Dramas, International Movies, Romantic Movies",76,min,['Drama'],Netflix
s2376,Movie,The Blazing Sun,1954,TV-14,116 min,"Classic Movies, Dramas, International Movies",116,min,['Drama'],Netflix
s2377,Movie,The Land,1970,TV-MA,130 min,"Classic Movies, Dramas, International Movies",130,min,['Drama'],Netflix
s2378,Movie,The Nut Job,2014,PG,85 min,"Children & Family Movies, Comedies",85,min,['Kids'],Netflix
s2379,TV Show,The Order,2020,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Horror",2,season,['International'],Netflix
s2380,Movie,An Evening with Beverly Luff Linn,2018,R,108 min,"Comedies, Independent Movies",108,min,['Comedy'],Netflix
s2381,Movie,Riding Faith,2020,TV-PG,81 min,"Children & Family Movies, Dramas, Faith & Spirituality",81,min,['Kids'],Netflix
s2382,Movie,Last Flight to Abuja,2012,TV-14,76 min,"Dramas, International Movies",76,min,['Drama'],Netflix
s2383,Movie,The Darkness,2016,PG-13,92 min,"Horror Movies, Thrillers",92,min,['Horror'],Netflix
s2384,TV Show,The Chase,2015,TV-PG,2 Seasons,Reality TV,2,season,['Reality'],Netflix
s2385,Movie,The Show Must Go On: The Queen + Adam Lambert Story,2019,TV-MA,85 min,"Documentaries, Music & Musicals",85,min,['Documentary'],Netflix
s2386,Movie,Underdogs,2013,PG,85 min,"Children & Family Movies, Sports Movies",85,min,['Kids'],Netflix
s2387,Movie,Wira,2019,TV-14,108 min,"Action & Adventure, Dramas, International Movies",108,min,['Action/Thriller'],Netflix
s2388,Movie,4th Republic,2019,TV-MA,120 min,"Dramas, International Movies, Thrillers",120,min,['Drama'],Netflix
s2389,TV Show,Alexa & Katie,2020,TV-G,4 Seasons,"Kids' TV, TV Comedies",4,season,"['""Kids TV""']",Netflix
s2390,Movie,Asura Guru,2020,TV-14,117 min,"Dramas, International Movies",117,min,['Drama'],Netflix
s2391,TV Show,How to Get Away with Murder,2020,TV-14,6 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",6,season,['Action/Thriller'],Netflix
s2392,Movie,Milea,2020,TV-14,100 min,"Dramas, International Movies, Romantic Movies",100,min,['Drama'],Netflix
s2393,Movie,Axone,2020,TV-MA,101 min,"Comedies, Dramas, Independent Movies",101,min,['Comedy'],Netflix
s2394,Movie,Da 5 Bloods,2020,R,156 min,"Action & Adventure, Dramas",156,min,['Action/Thriller'],Netflix
s2395,TV Show,Dating Around,2020,TV-MA,2 Seasons,"Reality TV, Romantic TV Shows",2,season,['Reality'],Netflix
s2396,TV Show,F is for Family,2020,TV-MA,4 Seasons,TV Comedies,4,season,['Comedy'],Netflix
s2397,TV Show,Frank Elstner: Just One Last Question,2020,TV-MA,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows",1,season,['International'],Netflix
s2398,Movie,Jo Koy: In His Elements,2020,TV-MA,55 min,Stand-Up Comedy,55,min,['Comedy'],Netflix
s2399,Movie,Okko's Inn,2018,PG,96 min,"Anime Features, Children & Family Movies",96,min,['Sci-Fi/Fantasy'],Netflix
s2400,TV Show,ONE PIECE,2002,TV-14,4 Seasons,Anime Series,4,season,['Sci-Fi/Fantasy'],Netflix
s2401,TV Show,The Search,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,season,['Action/Thriller'],Netflix
s2402,TV Show,The Woods,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s2403,Movie,From A to B,2014,TV-MA,104 min,"Comedies, Dramas, International Movies",104,min,['Comedy'],Netflix
s2404,Movie,Menahi,2008,TV-14,101 min,"Comedies, International Movies",101,min,['Comedy'],Netflix
s2405,TV Show,Curon,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror",1,season,['International'],Netflix
s2406,TV Show,DC's Legends of Tomorrow,2020,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",5,season,['Action/Thriller'],Netflix
s2407,TV Show,Lenox Hill,2020,TV-MA,1 Season,"Docuseries, Reality TV, Science & Nature TV",1,season,['Documentary'],Netflix
s2408,Movie,Middle Men,2009,R,113 min,"Comedies, Dramas, Independent Movies",113,min,['Comedy'],Netflix
s2409,TV Show,My Mister,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",1,season,['Action/Thriller'],Netflix
s2410,TV Show,Reality Z,2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries",1,season,['International'],Netflix
s2411,Movie,The Witch: Part 1 - The Subversion,2018,TV-MA,126 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",126,min,['Action/Thriller'],Netflix
s2412,Movie,Before I Fall,2017,PG-13,98 min,"Dramas, Romantic Movies",98,min,['Drama'],Netflix
s2413,Movie,365 Days,2020,TV-MA,114 min,"Dramas, International Movies, Romantic Movies",114,min,['Drama'],Netflix
s2414,Movie,Forensic,2020,TV-14,132 min,"International Movies, Thrillers",132,min,['International'],Netflix
s2415,Movie,Project Papa,2018,TV-14,92 min,"Dramas, Independent Movies, International Movies",92,min,['Drama'],Netflix
s2416,TV Show,Queen of the South,2018,TV-MA,4 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",4,season,['Action/Thriller'],Netflix
s2417,Movie,The Night Clerk,2020,R,90 min,"Dramas, Independent Movies",90,min,['Drama'],Netflix
s2418,TV Show,13 Reasons Why,2020,TV-MA,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",4,season,['Action/Thriller'],Netflix
s2419,Movie,Before the Summer Crowds,2016,TV-14,86 min,"Dramas, International Movies",86,min,['Drama'],Netflix
s2420,Movie,Big Stone Gap,2014,PG-13,103 min,"Comedies, Romantic Movies",103,min,['Comedy'],Netflix
s2421,Movie,Choked: Paisa Bolta Hai,2020,TV-14,114 min,"Dramas, International Movies",114,min,['Drama'],Netflix
s2422,Movie,Merry Men 2: Another Mission,2019,TV-MA,115 min,"Comedies, International Movies",115,min,['Comedy'],Netflix
s2423,TV Show,Queer Eye,2020,TV-14,5 Seasons,Reality TV,5,season,['Reality'],Netflix
s2424,TV Show,Supernatural,2019,TV-14,15 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",15,season,['Drama'],Netflix
s2425,Movie,The Last Days of American Crime,2020,TV-MA,149 min,"Action & Adventure, Dramas, Independent Movies",149,min,['Action/Thriller'],Netflix
s2426,Movie,The Light of My Eyes,2010,TV-MA,96 min,"Dramas, International Movies, Romantic Movies",96,min,['Drama'],Netflix
s2427,TV Show,BAKI,2020,TV-MA,3 Seasons,"Anime Series, International TV Shows",3,season,['Sci-Fi/Fantasy'],Netflix
s2428,Movie,Hot Sweet Sour,2017,TV-14,102 min,"Dramas, International Movies, Romantic Movies",102,min,['Drama'],Netflix
s2429,Movie,Overnight Republic,2017,TV-MA,105 min,"Comedies, International Movies",105,min,['Comedy'],Netflix
s2430,Movie,Can’t Complain,2007,TV-MA,114 min,"Comedies, International Movies, Romantic Movies",114,min,['Comedy'],Netflix
s2431,Movie,Lady Bird,2017,R,94 min,"Comedies, Dramas, Independent Movies",94,min,['Comedy'],Netflix
s2432,Movie,Spelling the Dream,2020,TV-G,83 min,"Children & Family Movies, Documentaries",83,min,['Kids'],Netflix
s2433,TV Show,Alone,2019,TV-14,1 Season,Reality TV,1,season,['Reality'],Netflix
s2434,Movie,Andaleeb El Dokki,2008,TV-14,106 min,"Comedies, International Movies",106,min,['Comedy'],Netflix
s2435,Movie,Let's Dance,2006,TV-14,116 min,"Comedies, Dramas, International Movies",116,min,['Comedy'],Netflix
s2436,Movie,Life's Speed Bump,2006,TV-14,109 min,"Comedies, International Movies",109,min,['Comedy'],Netflix
